gene_id_cbs138,gene_id_bg2
CAGL0K05863g,GWK60_K05731
CAGL0K05973g,GWK60_K05797
CAGL0K05995g,GWK60_K05819
CAGL0K06017g,GWK60_K05841
CAGL0K06039g,GWK60_K05885
CAGL0K06083g,GWK60_K05929
CAGL0K06105g,GWK60_K05951
CAGL0K06127g,GWK60_K05995
CAGL0K06149g,GWK60_K05973
CAGL0K06193g,GWK60_K06017
CAGL0K06215g,GWK60_K06039
CAGL0K06237g,GWK60_K06061
CAGL0K06259g,GWK60_K06083
CAGL0K06281g,GWK60_K06105
CAGL0K06303g,GWK60_K06127
CAGL0K06325g,GWK60_K06149
CAGL0K06347g,GWK60_K06171
CAGL0K06369g,GWK60_K06193
CAGL0K06391g,GWK60_K06237
CAGL0K06413g,GWK60_K06259
CAGL0K06435g,GWK60_K06281
CAGL0K06457g,GWK60_K06303
CAGL0K06479g,GWK60_K06325
CAGL0K06501g,GWK60_K06347
CAGL0K06523g,GWK60_K06369
CAGL0K06545g,GWK60_K06391
CAGL0K06567g,GWK60_K06413
CAGL0K06589g,GWK60_K06435
CAGL0K06633g,GWK60_K06479
CAGL0K06655g,GWK60_K06501
CAGL0K06677g,GWK60_K06523
CAGL0K06699g,GWK60_K06545
CAGL0K06721g,GWK60_K06567
CAGL0K06743g,GWK60_K06589
CAGL0K06765g,GWK60_K06611
CAGL0K06787g,GWK60_K06633
CAGL0K06809g,GWK60_K06655
CAGL0K06831g,GWK60_K06677
CAGL0K06853g,GWK60_K06699
CAGL0K06875g,GWK60_K06721
CAGL0K06897g,GWK60_K06743
CAGL0K06919g,GWK60_K06765
CAGL0K06941g,GWK60_K06787
CAGL0K06963g,GWK60_K06809
CAGL0K06985g,GWK60_K06831
CAGL0K07007g,GWK60_K06853
CAGL0K07029g,GWK60_K06875
CAGL0K07051g,GWK60_K06897
CAGL0K07073g,GWK60_K06919
CAGL0K07095g,GWK60_K06941
CAGL0K07117g,GWK60_K06985
CAGL0K07139g,GWK60_K07007
CAGL0K07161g,GWK60_K07029
CAGL0K07183g,GWK60_K07051
CAGL0K07205g,GWK60_K07073
CAGL0K07271g,GWK60_K07117
CAGL0K07293g,GWK60_K07139
CAGL0K07315g,GWK60_K07161
CAGL0K07337g,GWK60_K07183
CAGL0K07392g,GWK60_K07227
CAGL0K07414g,GWK60_K07249
CAGL0K07436g,GWK60_K07271
CAGL0K07458g,GWK60_K07293
CAGL0K07480g,GWK60_K07315
CAGL0K07524g,GWK60_K07337
CAGL0K07546g,GWK60_K07359
CAGL0K07568g,GWK60_K07381
CAGL0K07590g,GWK60_K07403
CAGL0K07612g,GWK60_K07425
CAGL0K07634g,GWK60_K07447
CAGL0K07656g,GWK60_K07469
CAGL0K07678g,GWK60_K07491
CAGL0K07700g,GWK60_K07513
CAGL0K07744g,GWK60_K07557
CAGL0K07766g,GWK60_K07601
CAGL0K07788g,GWK60_K07623
CAGL0K07832g,GWK60_K07645
CAGL0K07854g,GWK60_K07667
CAGL0K07876g,GWK60_K07689
CAGL0K07898g,GWK60_K07711
CAGL0K07920g,GWK60_K07733
CAGL0K07942g,GWK60_K07755
CAGL0K07964g,GWK60_K07777
CAGL0K07986g,GWK60_K07799
CAGL0K08008g,GWK60_K07821
CAGL0K08030g,GWK60_K07843
CAGL0K08052g,GWK60_K07865
CAGL0K08074g,GWK60_K07887
CAGL0K08096g,GWK60_K07909
CAGL0K08118g,GWK60_K07931
CAGL0K08140g,GWK60_K07953
CAGL0K08162g,GWK60_K07975
CAGL0K08184g,GWK60_K07997
CAGL0K08206g,GWK60_K08019
CAGL0K08228g,GWK60_K08041
CAGL0K08250g,GWK60_K08063
CAGL0K08272g,GWK60_K08085
CAGL0K08294g,GWK60_K08107
CAGL0K08316g,GWK60_K08129
CAGL0K08338g,GWK60_K08151
CAGL0K08360g,GWK60_K08173
CAGL0K08382g,GWK60_K08195
CAGL0K08404g,GWK60_K08217
CAGL0K08426g,GWK60_K08239
CAGL0K08470g,GWK60_K08283
CAGL0K08492g,GWK60_K08305
CAGL0K08514g,GWK60_K08327
CAGL0K08536g,GWK60_K08349
CAGL0K08558g,GWK60_K08371
CAGL0K08580g,GWK60_K08393
CAGL0K08602g,GWK60_K08415
CAGL0K08624g,GWK60_K08437
CAGL0K08646g,GWK60_K08459
CAGL0K08668g,GWK60_K08481
CAGL0K08690g,GWK60_K08503
CAGL0K08712g,GWK60_K08525
CAGL0K08734g,GWK60_K08547
CAGL0K08756g,GWK60_K08569
CAGL0K08800g,GWK60_K08613
CAGL0K08822g,GWK60_K08635
CAGL0K08844g,GWK60_K08657
CAGL0K08866g,GWK60_K08679
CAGL0K08888g,GWK60_K08701
CAGL0K08910g,GWK60_K08723
CAGL0K08932g,GWK60_K08745
CAGL0K08954g,GWK60_K08767
CAGL0K08976g,GWK60_K08789
CAGL0K08998g,GWK60_K08811
CAGL0K09020g,GWK60_K08833
CAGL0K09042g,GWK60_K08855
CAGL0K09064g,GWK60_K08877
CAGL0K09086g,GWK60_K08899
CAGL0K09108g,GWK60_K08921
CAGL0K09130g,GWK60_K08943
CAGL0K09152g,GWK60_K08965
CAGL0K09218g,GWK60_K09009
CAGL0K09240g,GWK60_K09031
CAGL0K09262g,GWK60_K09053
CAGL0K09284g,GWK60_K09075
CAGL0K09306g,GWK60_K09097
CAGL0K09328g,GWK60_K09119
CAGL0K09350g,GWK60_K09141
CAGL0K09372g,GWK60_K09163
CAGL0K09394g,GWK60_K09185
CAGL0K09416g,GWK60_K09207
CAGL0K09438g,GWK60_K09229
CAGL0K09460g,GWK60_K09251
CAGL0K09482g,GWK60_K09273
CAGL0K09504g,GWK60_K09295
CAGL0K09526g,GWK60_K09317
CAGL0K09548g,GWK60_K09339
CAGL0K09570g,GWK60_K09361
CAGL0K09592g,GWK60_K09383
CAGL0K09614g,GWK60_K09405
CAGL0K09680g,GWK60_K09449
CAGL0K09702g,GWK60_K09471
CAGL0K09724g,GWK60_K09493
CAGL0K09746g,GWK60_K09515
CAGL0K09768g,GWK60_K09537
CAGL0K09790g,GWK60_K09559
CAGL0K09812g,GWK60_K09581
CAGL0K09834g,GWK60_K09625
CAGL0K09856g,GWK60_K09647
CAGL0K09878g,GWK60_K09669
CAGL0K09900g,GWK60_K09691
CAGL0K09922g,GWK60_K09713
CAGL0K09944g,GWK60_K09735
CAGL0K09966g,GWK60_K09757
CAGL0K09988g,GWK60_K09779
CAGL0K10010g,GWK60_K09801
CAGL0K10032g,GWK60_K09823
CAGL0K10054g,GWK60_K09845
CAGL0K10076g,GWK60_K09867
CAGL0K10098g,GWK60_K09889
CAGL0K10120g,GWK60_K09911
CAGL0K10142g,GWK60_K09933
CAGL0K10164g,GWK60_K09955
CAGL0K10186g,GWK60_K09977
CAGL0K10208g,GWK60_K09999
CAGL0K10230g,GWK60_K10021
CAGL0K10252g,GWK60_K10043
CAGL0K10274g,GWK60_K10065
CAGL0K10296g,GWK60_K10087
CAGL0K10318g,GWK60_K10109
CAGL0K10340g,GWK60_K10131
CAGL0K10362g,GWK60_K10153
CAGL0K10384g,GWK60_K10175
CAGL0K10406g,GWK60_K10197
CAGL0K10428g,GWK60_K10219
CAGL0K10472g,GWK60_K10263
CAGL0K10494g,GWK60_K10285
CAGL0K10516g,GWK60_K10307
CAGL0K10582g,GWK60_K10351
CAGL0K10604g,GWK60_K10373
CAGL0K10626g,GWK60_K10395
CAGL0K10648g,GWK60_K10417
CAGL0K10692g,GWK60_K10461
CAGL0K10714g,GWK60_K10483
CAGL0K10736g,GWK60_K10505
CAGL0K10758g,GWK60_K10527
CAGL0K10780g,GWK60_K10549
CAGL0K10824g,GWK60_K10571
CAGL0K10846g,GWK60_K10593
CAGL0K10868g,GWK60_K10615
CAGL0K10890g,GWK60_K10659
CAGL0K10912g,GWK60_K10703
CAGL0K10934g,GWK60_K10725
CAGL0K10956g,GWK60_K10747
CAGL0K10978g,GWK60_K10769
CAGL0K11000g,GWK60_K10791
CAGL0K11022g,GWK60_K10813
CAGL0K11044g,GWK60_K10835
CAGL0K11066g,GWK60_K10857
CAGL0K11088g,GWK60_K10879
CAGL0K11110g,GWK60_K10901
CAGL0K11132g,GWK60_K10923
CAGL0K11198g,GWK60_K10967
CAGL0K11209g,GWK60_K10989
CAGL0K11231g,GWK60_K11011
CAGL0K11253g,GWK60_K11033
CAGL0K11275g,GWK60_K11055
CAGL0K11297g,GWK60_K11077
CAGL0K11319g,GWK60_K11099
CAGL0K11341g,GWK60_K11121
CAGL0K11363g,GWK60_K11143
CAGL0K11374g,GWK60_K11165
CAGL0K11396g,GWK60_K11187
CAGL0K11418g,GWK60_K11209
CAGL0K11462g,GWK60_K11253
CAGL0K11506g,GWK60_K11275
CAGL0K11528g,GWK60_K11297
CAGL0K11550g,GWK60_K11319
CAGL0K11572g,GWK60_K11341
CAGL0K11594g,GWK60_K11363
CAGL0K11616g,GWK60_K11385
CAGL0K11638g,GWK60_K11407
CAGL0K11660g,GWK60_K11429
CAGL0K11682g,GWK60_K11451
CAGL0K11726g,GWK60_K11495
CAGL0K11748g,GWK60_K11517
CAGL0K11770g,GWK60_K11539
CAGL0K11792g,GWK60_K11561
CAGL0K11814g,GWK60_K11583
CAGL0K11836g,GWK60_K11605
CAGL0K11858g,GWK60_K11627
CAGL0K11880g,GWK60_K11649
CAGL0K11902g,GWK60_K11671
CAGL0K11946g,GWK60_K11715
CAGL0K11968g,GWK60_K11737
CAGL0K11990g,GWK60_K11759
CAGL0K12012g,GWK60_K11781
CAGL0K12034g,GWK60_K11803
CAGL0K12056g,GWK60_K11825
CAGL0K12078g,GWK60_K11847
CAGL0K12100g,GWK60_K11869
CAGL0K12122g,GWK60_K11891
CAGL0K12144g,GWK60_K11913
CAGL0K12166g,GWK60_K11935
CAGL0K12188g,GWK60_K11957
CAGL0K12210g,GWK60_K11979
CAGL0K12232g,GWK60_K12001
CAGL0K12254g,GWK60_K12023
CAGL0K12276g,GWK60_K12045
CAGL0K12298g,GWK60_K12067
CAGL0K12320g,GWK60_K12089
CAGL0K12342g,GWK60_K12111
CAGL0K12386g,GWK60_K12133
CAGL0K12408g,GWK60_K12155
CAGL0K12430g,GWK60_K12177
CAGL0K12452g,GWK60_K12199
CAGL0K12474g,GWK60_K12221
CAGL0K12496g,GWK60_K12243
CAGL0K12518g,GWK60_K12265
CAGL0K12540g,GWK60_K12287
CAGL0K12562g,GWK60_K12309
CAGL0K12584g,GWK60_K12331
CAGL0K12606g,GWK60_K12353
CAGL0K12628g,GWK60_K12375
CAGL0K12650g,GWK60_K12397
CAGL0K12672g,GWK60_K12419
CAGL0K12694g,GWK60_K12441
CAGL0K12716g,GWK60_K12463
CAGL0K12738g,GWK60_K12485
CAGL0K12760g,GWK60_K12507
CAGL0K12782g,GWK60_K12529
CAGL0K12804g,GWK60_K12551
CAGL0K12826g,GWK60_K12573
CAGL0K12848g,GWK60_K12595
CAGL0K12870g,GWK60_K12617
CAGL0K12892g,GWK60_K12639
CAGL0K12914g,GWK60_K12661
CAGL0K12936g,GWK60_K12683
CAGL0K12958g,GWK60_K12705
CAGL0K12980g,GWK60_K12727
CAGL0K13002g,GWK60_K12749
CAGL0K13024g,GWK60_K12771
CAGL0L00297g,GWK60_D00077
CAGL0L00319g,GWK60_D00099
CAGL0L00341g,GWK60_D00121
CAGL0L00363g,GWK60_D00143
CAGL0L00385g,GWK60_D00165
CAGL0L00407g,GWK60_D00187
CAGL0L00429g,GWK60_D00209
CAGL0L00451g,GWK60_D00231
CAGL0L00473g,GWK60_D00253
CAGL0L00495g,GWK60_D00275
CAGL0L00517g,GWK60_D00297
CAGL0L00539g,GWK60_D00319
CAGL0L00561g,GWK60_D00341
CAGL0L00583g,GWK60_D00363
CAGL0L00605g,GWK60_D00385
CAGL0L00627g,GWK60_I00165
CAGL0L00649g,GWK60_I00187
CAGL0L00671g,GWK60_I00209
CAGL0L00693g,GWK60_I00231
CAGL0L00715g,GWK60_I00253
CAGL0L00737g,GWK60_I00275
CAGL0L00759g,GWK60_I00297
CAGL0L00781g,GWK60_I00319
CAGL0L00803g,GWK60_I00341
CAGL0L00825g,GWK60_I00363
CAGL0L00847g,GWK60_I00385
CAGL0L00869g,GWK60_I00407
CAGL0L00891g,GWK60_I00429
CAGL0L00935g,GWK60_I00473
CAGL0L00957g,GWK60_I00495
CAGL0L00979g,GWK60_I00517
CAGL0L01001g,GWK60_I00539
CAGL0L01023g,GWK60_I00561
CAGL0L01045g,GWK60_I00583
CAGL0L01067g,GWK60_L04939
CAGL0L01089g,GWK60_L04961
CAGL0L01111g,GWK60_L04983
CAGL0L01155g,GWK60_L05027
CAGL0L01177g,GWK60_L05049
CAGL0L01199g,GWK60_L05071
CAGL0L01221g,GWK60_L05093
CAGL0L01243g,GWK60_L05115
CAGL0L01265g,GWK60_L05137
CAGL0L01287g,GWK60_L05159
CAGL0L01309g,GWK60_L05181
CAGL0L01331g,GWK60_L05203
CAGL0L01353g,GWK60_L05225
CAGL0L01397g,GWK60_L05269
CAGL0L01419g,GWK60_L05291
CAGL0L01441g,GWK60_L05313
CAGL0L01463g,GWK60_L05335
CAGL0L01485g,GWK60_L05357
CAGL0L01507g,GWK60_L05379
CAGL0L01529g,GWK60_L05401
CAGL0L01551g,GWK60_L05423
CAGL0L01573g,GWK60_L05445
CAGL0L01639g,GWK60_L05489
CAGL0L01683g,GWK60_L05533
CAGL0L01705g,GWK60_L05555
CAGL0L01727g,GWK60_L05577
CAGL0L01749g,GWK60_L05599
CAGL0L01771g,GWK60_L05621
CAGL0L01793g,GWK60_L05643
CAGL0L01837g,GWK60_L05731
CAGL0L01859g,GWK60_L05753
CAGL0L01881g,GWK60_L05775
CAGL0L01903g,GWK60_L05797
CAGL0L01925g,GWK60_L05819
CAGL0L01947g,GWK60_L05841
CAGL0L01969g,GWK60_L05863
CAGL0L01991g,GWK60_L05885
CAGL0L02013g,GWK60_L05907
CAGL0L02035g,GWK60_L05929
CAGL0L02057g,GWK60_L05951
CAGL0L02079g,GWK60_L05973
CAGL0L02101g,GWK60_L05995
CAGL0L02123g,GWK60_L06017
CAGL0L02145g,GWK60_L06039
CAGL0L02167g,GWK60_L06061
CAGL0L02189g,GWK60_L06083
CAGL0L02211g,GWK60_L06105
CAGL0L02233g,GWK60_L06127
CAGL0L02255g,GWK60_L06149
CAGL0L02277g,GWK60_L06171
CAGL0L02299g,GWK60_L06193
CAGL0L02321g,GWK60_L06215
CAGL0L02343g,GWK60_L06237
CAGL0L02365g,GWK60_L06259
CAGL0L02387g,GWK60_L06281
CAGL0L02409g,GWK60_L06303
CAGL0L02431g,GWK60_L06325
CAGL0L02453g,GWK60_L06347
CAGL0L02475g,GWK60_L06369
CAGL0L02497g,GWK60_L06391
CAGL0L02519g,GWK60_L06413
CAGL0L02541g,GWK60_L06435
CAGL0L02563g,GWK60_L06457
CAGL0L02585g,GWK60_L06479
CAGL0L02607g,GWK60_L06501
CAGL0L02629g,GWK60_L12617
CAGL0L02651g,GWK60_L12595
CAGL0L02673g,GWK60_L12573
CAGL0L02695g,GWK60_L12551
CAGL0L02717g,GWK60_L12529
CAGL0L02739g,GWK60_L12507
CAGL0L02761g,GWK60_L12485
CAGL0L02783g,GWK60_L12463
CAGL0L02805g,GWK60_L12419
CAGL0L02827g,GWK60_L12397
CAGL0L02849g,GWK60_L12375
CAGL0L02871g,GWK60_L12353
CAGL0L02893g,GWK60_L12331
CAGL0L02915g,GWK60_L12309
CAGL0L02937g,GWK60_L12287
CAGL0L02959g,GWK60_L12265
CAGL0L02981g,GWK60_L12243
CAGL0L03003g,GWK60_L12221
CAGL0L03025g,GWK60_L12199
CAGL0L03047g,GWK60_L12177
CAGL0L03069g,GWK60_L12155
CAGL0L03091g,GWK60_L12133
CAGL0L03113g,GWK60_L12111
CAGL0L03135g,GWK60_L12089
CAGL0L03157g,GWK60_L12067
CAGL0L03179g,GWK60_L12045
CAGL0L03201g,GWK60_L12023
CAGL0L03223g,GWK60_L12001
CAGL0L03245g,GWK60_L11979
CAGL0L03267g,GWK60_L11957
CAGL0L03289g,GWK60_L11935
CAGL0L03311g,GWK60_L11913
CAGL0L03333g,GWK60_L11891
CAGL0L03355g,GWK60_L11869
CAGL0L03377g,GWK60_L11847
CAGL0L03410g,GWK60_L11825
CAGL0L03432g,GWK60_L11803
CAGL0L03454g,GWK60_L11781
CAGL0L03476g,GWK60_L11759
CAGL0L03498g,GWK60_L11737
CAGL0L03520g,GWK60_L11715
CAGL0L03542g,GWK60_L11693
CAGL0L03564g,GWK60_L11671
CAGL0L03586g,GWK60_L11649
CAGL0L03608g,GWK60_L11627
CAGL0L03630g,GWK60_L11605
CAGL0L03652g,GWK60_L11583
CAGL0L03674g,GWK60_L11561
CAGL0L03696g,GWK60_L11539
CAGL0L03718g,GWK60_L11517
CAGL0L03740g,GWK60_L11495
CAGL0L03762g,GWK60_L11473
CAGL0L03784g,GWK60_L11451
CAGL0L03806g,GWK60_L11429
CAGL0L03828g,GWK60_L11407
CAGL0L03846g,GWK60_L11385
CAGL0L03872g,GWK60_L11363
CAGL0L03894g,GWK60_L11341
CAGL0L03916g,GWK60_L11319
CAGL0L03938g,GWK60_L11297
CAGL0L03960g,GWK60_L11275
CAGL0L03982g,GWK60_L11253
CAGL0L04004g,GWK60_L11231
CAGL0L04026g,GWK60_L11209
CAGL0L04048g,GWK60_L11187
CAGL0L04070g,GWK60_L11165
CAGL0L04092g,GWK60_L11143
CAGL0L04114g,GWK60_L11121
CAGL0L04136g,GWK60_L11099
CAGL0L04158g,GWK60_L11077
CAGL0L04180g,GWK60_L11055
CAGL0L04202g,GWK60_L11033
CAGL0L04224g,GWK60_L11011
CAGL0L04246g,GWK60_L10989
CAGL0L04268g,GWK60_L10967
CAGL0L04290g,GWK60_L10945
CAGL0L04312g,GWK60_L10923
CAGL0L04334g,GWK60_L10901
CAGL0L04356g,GWK60_L10857
CAGL0L04378g,GWK60_L10835
CAGL0L04400g,GWK60_L10813
CAGL0L04422g,GWK60_L10791
CAGL0L04444g,GWK60_L10769
CAGL0L04466g,GWK60_L10747
CAGL0L04488g,GWK60_L10725
CAGL0L04510g,GWK60_L10703
CAGL0L04532g,GWK60_L10681
CAGL0L04554g,GWK60_L10659
CAGL0L04576g,GWK60_L10637
CAGL0L04598g,GWK60_L10615
CAGL0L04620g,GWK60_L10593
CAGL0L04642g,GWK60_L10571
CAGL0L04664g,GWK60_L10549
CAGL0L04686g,GWK60_L10527
CAGL0L04708g,GWK60_L10505
CAGL0L04730g,GWK60_L10483
CAGL0L04752g,GWK60_L10461
CAGL0L04774g,GWK60_L10439
CAGL0L04796g,GWK60_L10417
CAGL0L04818g,GWK60_L10395
CAGL0L04840g,GWK60_L10351
CAGL0L04862g,GWK60_L10329
CAGL0L04884g,GWK60_L10307
CAGL0L04928g,GWK60_L10263
CAGL0L04950g,GWK60_L10241
CAGL0L04994g,GWK60_L10197
CAGL0L05016g,GWK60_L10175
CAGL0L05038g,GWK60_L10153
CAGL0L05060g,GWK60_L10131
CAGL0L05082g,GWK60_L10109
CAGL0L05104g,GWK60_L10087
CAGL0L05126g,GWK60_L10065
CAGL0L05148g,GWK60_L10043
CAGL0L05170g,GWK60_L10021
CAGL0L05192g,GWK60_L09999
CAGL0L05236g,GWK60_L09977
CAGL0L05258g,GWK60_L09955
CAGL0L05280g,GWK60_L09933
CAGL0L05302g,GWK60_L09911
CAGL0L05346g,GWK60_L09889
CAGL0L05368g,GWK60_L09867
CAGL0L05390g,GWK60_L09845
CAGL0L05412g,GWK60_L09823
CAGL0L05434g,GWK60_L09801
CAGL0L05456g,GWK60_L09779
CAGL0L05478g,GWK60_L09757
CAGL0L05500g,GWK60_L09735
CAGL0L05522g,GWK60_L09713
CAGL0L05544g,GWK60_L09691
CAGL0L05566g,GWK60_L09669
CAGL0L05588g,GWK60_L09647
CAGL0L05610g,GWK60_L09625
CAGL0L05632g,GWK60_L09581
CAGL0L05654g,GWK60_L09559
CAGL0L05676g,GWK60_L09537
CAGL0L05698g,GWK60_L09515
CAGL0L05720g,GWK60_L09493
CAGL0L05742g,GWK60_L09471
CAGL0L05786g,GWK60_L09427
CAGL0L05830g,GWK60_L09405
CAGL0L05852g,GWK60_L09383
CAGL0L05874g,GWK60_L09361
CAGL0L05896g,GWK60_L09339
CAGL0L05918g,GWK60_L09317
CAGL0L05940g,GWK60_L09295
CAGL0L05962g,GWK60_L09273
CAGL0L05984g,GWK60_L09251
CAGL0L06006g,GWK60_L09229
CAGL0L06028g,GWK60_L09207
CAGL0L06050g,GWK60_L09185
CAGL0L06072g,GWK60_L09163
CAGL0L06094g,GWK60_L09141
CAGL0L06116g,GWK60_L09119
CAGL0L06138g,GWK60_L09097
CAGL0L06160g,GWK60_L09075
CAGL0L06182g,GWK60_L09053
CAGL0L06204g,GWK60_L09031
CAGL0L06226g,GWK60_L09009
CAGL0L06248g,GWK60_L08987
CAGL0L06270g,GWK60_L08965
CAGL0L06292g,GWK60_L08943
CAGL0L06314g,GWK60_L08921
CAGL0L06336g,GWK60_L08899
CAGL0L06358g,GWK60_L08877
CAGL0L06402g,GWK60_L08811
CAGL0L06424g,GWK60_L08789
CAGL0L06446g,GWK60_L08767
CAGL0L06468g,GWK60_L08745
CAGL0L06490g,GWK60_L08723
CAGL0L06512g,GWK60_L08701
CAGL0L06534g,GWK60_L08679
CAGL0L06556g,GWK60_L08657
CAGL0L06578g,GWK60_L08635
CAGL0L06600g,GWK60_L08613
CAGL0L06622g,GWK60_L08591
CAGL0L06644g,GWK60_L08569
CAGL0L06666g,GWK60_L08547
CAGL0L06688g,GWK60_L08525
CAGL0L06710g,GWK60_L08503
CAGL0L06732g,GWK60_L08481
CAGL0L06754g,GWK60_L08459
CAGL0L06776g,GWK60_L08437
CAGL0L06798g,GWK60_L08415
CAGL0L06820g,GWK60_L08393
CAGL0L06842g,GWK60_L08371
CAGL0L06864g,GWK60_L08349
CAGL0L06886g,GWK60_L08327
CAGL0L06908g,GWK60_L08305
CAGL0L06930g,GWK60_L08283
CAGL0L06952g,GWK60_L08261
CAGL0L06974g,GWK60_L08239
CAGL0L06996g,GWK60_L08217
CAGL0L07018g,GWK60_L08195
CAGL0L07040g,GWK60_L08173
CAGL0L07062g,GWK60_L08151
CAGL0L07084g,GWK60_L08129
CAGL0L07106g,GWK60_L08107
CAGL0L07128g,GWK60_L08085
CAGL0L07150g,GWK60_L08063
CAGL0L07172g,GWK60_L08041
CAGL0L07194g,GWK60_L08019
CAGL0L07216g,GWK60_L07997
CAGL0L07238g,GWK60_L07975
CAGL0L07260g,GWK60_L07953
CAGL0L07282g,GWK60_L07931
CAGL0L07304g,GWK60_L07909
CAGL0L07326g,GWK60_L07887
CAGL0L07348g,GWK60_L07865
CAGL0L07370g,GWK60_L07843
CAGL0L07392g,GWK60_L07821
CAGL0L07414g,GWK60_L07799
CAGL0L07436g,GWK60_L07777
CAGL0L07458g,GWK60_L07755
CAGL0L07480g,GWK60_L07733
CAGL0L07502g,GWK60_L07711
CAGL0L07546g,GWK60_L07689
CAGL0L07568g,GWK60_L07667
CAGL0L07590g,GWK60_L07645
CAGL0L07634g,GWK60_L07601
CAGL0L07656g,GWK60_L07579
CAGL0L07678g,GWK60_L07557
CAGL0L07700g,GWK60_L07535
CAGL0L07722g,GWK60_L07513
CAGL0L07744g,GWK60_L07491
CAGL0L07766g,GWK60_L07469
CAGL0L07788g,GWK60_L07447
CAGL0L07810g,GWK60_L07425
CAGL0L07832g,GWK60_L07403
CAGL0L07854g,GWK60_L07381
CAGL0L07898g,GWK60_L07337
CAGL0L07920g,GWK60_L07315
CAGL0L07942g,GWK60_L07293
CAGL0L07986g,GWK60_L07227
CAGL0L08008g,GWK60_L07205
CAGL0L08030g,GWK60_L07183
CAGL0L08052g,GWK60_L07161
CAGL0L08074g,GWK60_L07117
CAGL0L08096g,GWK60_L07095
CAGL0L08118g,GWK60_L07029
CAGL0L08140g,GWK60_L07007
CAGL0L08162g,GWK60_L06985
CAGL0L08184g,GWK60_L06963
CAGL0L08206g,GWK60_L06941
CAGL0L08228g,GWK60_L06919
CAGL0L08250g,GWK60_L06897
CAGL0L08272g,GWK60_L06875
CAGL0L08294g,GWK60_L06853
CAGL0L08316g,GWK60_L06831
CAGL0L08338g,GWK60_L06809
CAGL0L08360g,GWK60_L06787
CAGL0L08382g,GWK60_L06765
CAGL0L08404g,GWK60_L06743
CAGL0L08426g,GWK60_L06721
CAGL0L08448g,GWK60_L06699
CAGL0L08492g,GWK60_L06655
CAGL0L08514g,GWK60_L06633
CAGL0L08536g,GWK60_L06611
CAGL0L08580g,GWK60_L06545
CAGL0L08602g,GWK60_L06523
CAGL0L08624g,GWK60_L12639
CAGL0L08646g,GWK60_L12661
CAGL0L08668g,GWK60_L12683
CAGL0L08712g,GWK60_L12727
CAGL0L08734g,GWK60_L12749
CAGL0L08756g,GWK60_L12771
CAGL0L08778g,GWK60_L12793
CAGL0L08800g,GWK60_L12815
CAGL0L08822g,GWK60_L12837
CAGL0L08844g,GWK60_L12859
CAGL0L08866g,GWK60_L12881
CAGL0L08888g,GWK60_L12903
CAGL0L08910g,GWK60_L12925
CAGL0L08932g,GWK60_L12947
CAGL0L08954g,GWK60_L12969
CAGL0L08976g,GWK60_L12991
CAGL0L08998g,GWK60_L13013
CAGL0L09020g,GWK60_L13035
CAGL0L09042g,GWK60_L13057
CAGL0L09086g,GWK60_L13079
CAGL0L09108g,GWK60_L13101
CAGL0L09130g,GWK60_L13123
CAGL0L09152g,GWK60_L13145
CAGL0L09174g,GWK60_L13167
CAGL0L09185g,GWK60_L13189
CAGL0L09207g,GWK60_L13211
CAGL0L09229g,GWK60_L13233
CAGL0L09251g,GWK60_L13255
CAGL0L09273g,GWK60_L13277
CAGL0L09295g,GWK60_L13299
CAGL0L09339g,GWK60_L13343
CAGL0L09383g,GWK60_L13387
CAGL0L09449g,GWK60_L13453
CAGL0L09471g,GWK60_L13475
CAGL0L09493g,GWK60_L13497
CAGL0L09537g,GWK60_L13541
CAGL0L09581g,GWK60_L13585
CAGL0L09603g,GWK60_L13607
CAGL0L09625g,GWK60_L13629
CAGL0L09647g,GWK60_L13651
CAGL0L09669g,GWK60_L13673
CAGL0L09691g,GWK60_L13695
CAGL0L09713g,GWK60_L13717
CAGL0L09735g,GWK60_L13739
CAGL0L09757g,GWK60_L13761
CAGL0L09779g,GWK60_L13783
CAGL0L09801g,GWK60_L13805
CAGL0L09823g,GWK60_L13827
CAGL0L09845g,GWK60_L13849
CAGL0L09867g,GWK60_L13871
CAGL0L09889g,GWK60_L13893
CAGL0L09933g,GWK60_L13937
CAGL0L09999g,GWK60_L13981
CAGL0L10021g,GWK60_L14025
CAGL0L10043g,GWK60_L14047
CAGL0L10120g,GWK60_L14113
CAGL0L10142g,GWK60_L14135
CAGL0L10164g,GWK60_L14157
CAGL0L10186g,GWK60_L14179
CAGL0L10208g,GWK60_L14201
CAGL0L10230g,GWK60_L14223
CAGL0L10252g,GWK60_L14245
CAGL0L10318g,GWK60_L14289
CAGL0L10340g,GWK60_L14311
CAGL0L10362g,GWK60_L14333
CAGL0L10384g,GWK60_L14355
CAGL0L10406g,GWK60_L14377
CAGL0L10428g,GWK60_L14399
CAGL0L10450g,GWK60_L14421
CAGL0L10472g,GWK60_L14443
CAGL0L10494g,GWK60_L14465
CAGL0L10516g,GWK60_L14487
CAGL0L10538g,GWK60_L14509
CAGL0L10560g,GWK60_L14531
CAGL0L10582g,GWK60_L14553
CAGL0L10604g,GWK60_L14575
CAGL0L10626g,GWK60_L14597
CAGL0L10648g,GWK60_L14619
CAGL0L10670g,GWK60_L14641
CAGL0L10692g,GWK60_L14663
CAGL0L10714g,GWK60_L14685
